filepath,relative_path,dataset,group_id,duration_seconds,approx_L5_relative_energy,approx_L5_shannon_entropy,approx_L5_mean,approx_L5_std,approx_L5_median,approx_L5_p10,approx_L5_p90,detail_L5_relative_energy,detail_L5_shannon_entropy,detail_L5_mean,detail_L5_std,detail_L5_median,detail_L5_p10,detail_L5_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,al_emadi,2-32515-A-42,0.97525,0.0010404388580124914,7.770302772521973,-3.410765615118449e-05,0.04063916242107544,-1.5225494280457497e-05,-0.049409094825387,0.04770988188683987,0.0002709013480017752,6.015872001647949,0.002400164433867154,0.02059745215282665,0.0008457792864646763,-0.014101827051490545,0.015881586261093615,0.007729154847073214,7.551525115966797,-0.00109358964244696,0.0785940319442424,-0.0009286566055379808,-0.08253756910562515,0.06962646543979645,0.26065139463041453,8.248491287231445,-0.004391412309829648,0.32322551458582105,-0.0005329346167854965,-0.2523816078901291,0.23799030482769012,0.6990910760415356,9.046972274780273,-0.00020595749036679545,0.3746284888438701,4.1854309529298916e-05,-0.2538478225469589,0.2344881370663643,0.031217034274962398,9.882261276245117,-1.710293906936647e-05,0.05600276217289848,3.008601925102994e-05,-0.03537624850869179,0.03679082393646245
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,al_emadi,5-213855-A-01,1.0216875,0.006166877024756641,7.929527759552002,-0.0006064333060370827,0.0508143654714289,-0.0020583735313266516,-0.06200585290789604,0.06393395811319354,0.001561746039187441,6.577425003051758,-0.002077699818874023,0.025488948705212528,-9.245879482477903e-05,-0.02164216637611389,0.020971446484327333,0.36779262438465954,6.7238616943359375,-0.015329494983425427,0.2778914876236729,-0.0010550235747359693,-0.14606542587280272,0.11607598066329983,0.5856665798447777,7.641374588012695,-0.0001625974131432185,0.24876209803039948,-0.00013874509022571146,-0.11856928318738935,0.11045587211847313,0.03792112147712943,9.072354316711426,1.3039246609793859e-06,0.044792247304456745,9.53632224991452e-05,-0.02809353210031986,0.03090457804501057,0.000891051229489288,10.117284774780273,-1.2888415849994253e-06,0.004857182062957959,1.7062018741853535e-05,-0.0034203920047730205,0.0036318072583526426
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,al_emadi,5-213077-A-114,0.95975,0.9089407917151455,7.927602291107178,0.012573622029136729,0.5649234709204282,0.006204673089087009,-0.7093374729156494,0.7059098780155182,0.058220059998297685,7.833914279937744,0.0009462624518085777,0.14300663209780157,0.0001815075520426035,-0.16924158483743668,0.19214598834514618,0.01420603469616783,8.739823341369629,0.0014687572713706577,0.05008511903491923,0.0024360045790672302,-0.06266343593597412,0.06644701212644577,0.008831469334540605,9.861296653747559,-0.0003720732386883155,0.02798402841448121,-7.70637416280806e-05,-0.03666945919394493,0.03597220703959465,0.007095275078153119,10.87094497680664,-0.0004181531341045391,0.017746793767152387,-0.0005559640121646225,-0.023046147264540195,0.022512408159673224,0.002706369177695225,11.836474418640137,-1.9748330237740963e-05,0.007755873652936723,-1.5437282854691148e-05,-0.009845026768743992,0.009813759475946426
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,al_emadi,5-244178-A-320,1.0216875,0.0025958806827520806,5.830512046813965,3.6599372267279265e-05,0.0021785886856500536,1.2511074601206928e-05,-0.001161422417499125,0.001280160248279572,0.002613196387215568,5.268352031707764,-9.619659370997129e-06,0.002186129910265285,-3.9916565583553165e-05,-0.0010658722836524247,0.001205469039268792,0.025588306895071262,5.613877296447754,-6.453183850026249e-05,0.0048509323706127615,-3.459822778495436e-06,-0.002044094866141677,0.001972761214710774,0.14396813300487693,4.746624946594238,-0.00020952000123770076,0.008148133349654299,-2.339355523872655e-05,-0.0026595192030072212,0.002041616383939982,0.6831858677675118,5.649182319641113,0.00010823268226286845,0.012563913348514037,8.456133400613908e-06,-0.0029467490734532476,0.003068919619545341,0.14204861526257231,7.569311618804932,1.6469786463369155e-05,0.004052820175864993,-1.6839776435517706e-06,-0.0012171750189736484,0.0012916216161102058
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,al_emadi,Membo_0_009-membo_003,1.024,0.5266945512611394,8.462257385253906,-0.0010743564544029851,0.11584989970565787,-0.003293386660516262,-0.15351950526237487,0.1549149438738823,0.01284832169794559,8.0675687789917,9.3711688206621e-05,0.018094738048466955,0.0004287177580408752,-0.023731877841055394,0.023291971534490585,0.09507104611478588,8.97000503540039,-0.00023195646978458118,0.0349056517120836,0.0010506370454095304,-0.04611704312264919,0.04444059394299984,0.08789523387456719,9.79596996307373,8.864405717652658e-05,0.0237672660191111,-0.0005840657686349005,-0.02884659878909588,0.030835288763046267,0.11652482127001407,10.707291603088379,0.00016413092712269753,0.019366384721269378,0.00023471328313462436,-0.02304784022271633,0.024097558110952377,0.1609660257815479,11.61894702911377,-1.3881641018771622e-05,0.016102462158418058,0.00011495042417664081,-0.019048943370580673,0.01924767643213272
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,al_emadi,1-91359-B-110,1.0216875,0.4966526501849704,7.99298095703125,-0.011990277314598256,0.3233177178157808,-0.018706927075982094,-0.4090292572975159,0.3866830170154572,0.10549164888601216,7.853701591491699,0.00885888603533937,0.14884791918012713,0.008193069137632847,-0.16987521946430206,0.18304059803485875,0.19111202739501684,8.917924880981445,-0.004550192778946375,0.14225654207752167,-0.007563583552837372,-0.17723524272441865,0.17345805019140256,0.14548008532963766,9.929007530212402,0.0014435525163664974,0.08794661553049941,0.001202091109007597,-0.10949972420930862,0.11409275680780412,0.04885317910006978,10.871725082397461,-1.3776878487885013e-05,0.03606827669796709,4.74904227303341e-05,-0.046165050193667415,0.04577841125428677,0.012410409104293158,11.858585357666016,-1.539816707253787e-05,0.012860047913804531,-1.3404060155153275e-06,-0.016124114394187927,0.015777164325118064
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,al_emadi,2-100786-A-13,1.0216875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,al_emadi,5-253094-A-490,1.0216875,0.06695825165618827,6.745408535003662,0.00451852225138296,0.17777053990780667,0.002574808429926634,-0.14266765415668486,0.17147976160049444,0.07423418514882593,6.465494632720947,0.006241817741077915,0.18713649450718908,0.0027870391495525837,-0.14468415975570678,0.17263650000095376,0.14529019426572679,7.744215965270996,-0.0006765657321053998,0.18576416479496402,0.0005866236169822514,-0.16797890663146972,0.1779886275529862,0.22111595154008426,9.028718948364258,-0.0026962469544652245,0.16230143497508853,-0.0012559466995298862,-0.17163569629192352,0.1702015191316605,0.34781995989381664,9.954438209533691,-0.002753531715963177,0.14403675027521892,-0.0009266924171242863,-0.15520142763853073,0.1448097124695778,0.14458145749535808,11.038530349731445,-2.710019537565756e-05,0.06570561600101213,-2.763549127848819e-05,-0.07150095105171203,0.07226554155349736
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,al_emadi,4-119647-B-481,1.0216875,0.42546618280118076,6.722806930541992,-0.0001404338931151201,0.010824961251998807,-0.00011765697126975283,-0.009406046569347381,0.008794331923127176,0.016831261693335348,7.273346900939941,-0.00018102037961178412,0.0021455987820415533,-0.00022620082017965615,-0.002575073670595884,0.0022145150229334835,0.04746463555965716,8.172152519226074,-3.267311846440423e-06,0.0025642701862148972,4.497757981880568e-05,-0.002741370303556323,0.002851143968291582,0.1316669008212507,8.728492736816406,-3.623370233028854e-05,0.0030249055050131537,-1.8355276552028954e-05,-0.002972109103575349,0.002932107727974654,0.34297911471792697,9.882076263427734,-3.9492619680770195e-07,0.003454949176158479,1.5091982277226634e-06,-0.0036176317138597366,0.0037364192772656687,0.035591904406649104,10.98594856262207,-3.0013460032500033e-07,0.0007873252965465285,-2.1380537873483263e-06,-0.0008735933108255266,0.0008555138483643532
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,al_emadi,B_S2_D1_122-bebop_003,1.024,0.6812016134158887,7.1119489669799805,-0.0019238935922844243,0.446046516209691,0.010938222985714674,-0.4617796003818512,0.4828528046607972,0.029897089723826438,8.002026557922363,-0.0011465114961166122,0.09343898831648059,0.002478462178260088,-0.12455587014555931,0.1163975514471531,0.026269188971362746,8.91143798828125,-0.0009311920587421007,0.062110805250839105,-0.001824115519411862,-0.08070018664002418,0.07791546136140824,0.06615230806600471,9.948749542236328,-0.001019764349061566,0.0697970651270589,-0.0005442957626655698,-0.09098070338368416,0.08755037263035774,0.11504794065512976,10.928693771362305,0.0006793824081930802,0.06514516148512454,-0.0003544391365721822,-0.08440814912319183,0.08296968787908554,0.08143185916778771,11.942222595214844,-0.00024802322564480394,0.038772610792563215,-0.0007327201310545206,-0.04920226782560348,0.04937436655163769
