filepath,relative_path,dataset,group_id,duration_seconds,approx_L4_relative_energy,approx_L4_shannon_entropy,approx_L4_mean,approx_L4_std,approx_L4_median,approx_L4_p10,approx_L4_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,al_emadi,2-32515-A-42,0.97525,0.0010892210763592093,8.760954856872559,0.0004171112286640127,0.029220820408383794,-0.001288088969886303,-0.03402564041316509,0.03662033230066299,0.0069178290557153155,7.53648567199707,-0.0013655558066588158,0.07363577407950891,-5.6016160669969395e-05,-0.06755377128720283,0.06581281200051307,0.17666873470173655,8.354267120361328,-0.0036134958814625262,0.2650748011638615,-0.00027448785840533674,-0.2362966775894165,0.21351113021373763,0.812322123387281,9.02829647064209,5.022269535044255e-05,0.40338786765941154,6.800462870160118e-05,-0.24490734934806824,0.2597401082515718,0.003002091778907891,9.303086280822754,-1.2587960745268387e-05,0.017371290000293492,7.34435161575675e-06,-0.009871212299913168,0.010181881953030825
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,al_emadi,5-213855-A-01,1.0216875,0.0073467286719358215,8.990839004516602,-0.0005282701558201531,0.03896021067661726,-0.0009558417368680239,-0.05087267272174358,0.048043514788150804,0.3049314109301034,6.359049320220947,-0.008235391842733324,0.25088889979939394,0.000891268951818347,-0.12391090616583823,0.10223942473530771,0.6669550871902312,7.612088680267334,-0.00013794805063624,0.2642821519321968,0.0006805412122048438,-0.11665278896689407,0.11735386550426476,0.020685251537144952,8.963727951049805,-9.233303721455514e-06,0.03302250378211267,1.4852312233415432e-05,-0.02234851364046335,0.022878912650048742,8.152167058461526e-05,10.728157043457031,-1.412322329196217e-06,0.0014683929125389977,5.766418553321273e-06,-0.0013818517327308655,0.0013628664659336215
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,al_emadi,5-213077-A-114,0.95975,0.9685857960633572,8.932870864868164,0.011664554109003257,0.41032934044367747,-0.00588065292686224,-0.5140157043933868,0.547095388174057,0.0130377319641228,8.82668685913086,-0.00024509376091030134,0.04762491337007499,0.0012164763757027686,-0.06389060989022255,0.05833742953836918,0.00883928080113988,9.890010833740234,-0.0002940801582333943,0.027926315842593266,-0.0007479990599676967,-0.0362968061119318,0.03591425195336342,0.007299339006479371,10.884366035461426,5.747167071435143e-05,0.018010397683782802,0.00015525040362263098,-0.023082508891820907,0.023525752313435077,0.0022378521649007517,11.833616256713867,-2.0711460102773185e-05,0.0070643398317258655,3.0298527235572692e-05,-0.00906229205429554,0.008994051720947029
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,al_emadi,5-244178-A-320,1.0216875,0.004600639953890607,6.75445556640625,3.966669882754472e-05,0.0020370672639479395,4.329439252614975e-05,-0.0012863764888606966,0.0014234200934879484,0.02194453787871348,5.400032997131348,7.318393825078156e-05,0.004449211298925958,3.014865160366753e-05,-0.0017618552432395519,0.0018185743945650782,0.11501390056803915,5.607001304626465,-0.00020238441470457716,0.007249197010859085,-2.7255465283815283e-05,-0.0026884517632424832,0.001959898695349692,0.7436110117057552,5.568132400512695,-1.2517053528790833e-05,0.013083281637627384,-9.390112154505914e-06,-0.0031480632256716485,0.0028955056797713053,0.1148299098936016,7.492703437805176,1.6474523585091663e-05,0.0036416092972350765,1.9859115809595096e-06,-0.0011064695892855523,0.0011476616025902333
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,al_emadi,Membo_0_009-membo_003,1.024,0.5342601450842979,9.475198745727539,-0.001423443286030332,0.08253561429645642,-0.0016262533608824015,-0.10810092091560364,0.11051153391599655,0.10210675500995545,9.093025207519531,-0.00016235427950861352,0.036087135621262936,-0.0013936393661424518,-0.046004608273506165,0.04813969507813454,0.09116105624852076,9.715978622436523,7.81566885362344e-05,0.024279162263146446,-0.0004135991621296853,-0.028879743441939353,0.029330133274197572,0.11638534524124865,10.715316772460938,5.315170967616302e-05,0.019466507343644503,0.00024258936173282564,-0.02331162802875042,0.02348541580140591,0.15608669841597725,11.606094360351562,-1.7310147752108984e-05,0.015967902614835557,-1.2454784155124798e-05,-0.019026185385882854,0.018881100229918957
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,al_emadi,1-91359-B-110,1.0216875,0.6058111021852217,8.93762493133545,-0.009774369109006073,0.2525073728148577,0.000622119870968163,-0.3370910227298736,0.3067145764827729,0.19144847615499738,8.880546569824219,-0.0007961099919705752,0.1420527785616876,-0.0019158227951265872,-0.1809211179614067,0.17298033833503726,0.1489274788516136,9.938633918762207,0.0014800566964482391,0.08917920180841594,0.00045052879431750625,-0.11038878858089447,0.11506937146186826,0.04350047288987731,10.860669136047363,3.354935894513405e-05,0.03420131387283863,-0.00020346102974144742,-0.04304055795073509,0.042702043056488045,0.010312469918289982,11.8729248046875,-1.1893765975700224e-05,0.011795149545704348,-0.00011337012256262824,-0.014802877139300107,0.014883366506546742
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,al_emadi,2-100786-A-13,1.0216875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,al_emadi,5-253094-A-490,1.0216875,0.14874169808605017,7.812403202056885,0.002513641600269013,0.18641480651814402,-0.0031760865822434425,-0.15995097011327744,0.17456792891025544,0.12525732116809699,7.777851581573486,-0.0073427552126533475,0.17092465009169763,-0.0022259377874433994,-0.16376376599073408,0.15218715071678163,0.2312977872155354,9.018811225891113,-0.002575680705258861,0.16547867456939372,0.001125891343690455,-0.17565328031778335,0.17019431740045546,0.3586380094473117,10.002462387084961,0.0002574007567947833,0.1462165143190795,-0.0007690848724450916,-0.151557794213295,0.15814344435930264,0.13606518408300575,10.997451782226562,1.8205351318117744e-05,0.06379237116943332,0.0001917321133078076,-0.06821661591529846,0.06737359464168549
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,al_emadi,4-119647-B-481,1.0216875,0.44139293170348004,7.752878189086914,-6.528485209443494e-05,0.007759458242189202,-9.42842016229406e-05,-0.007233272539451718,0.006456811120733629,0.047337503872858976,8.235828399658203,-0.0001236563495678954,0.00253817736655381,-6.706432395731099e-05,-0.002891619666479528,0.002601200784556569,0.10300686682870402,8.750665664672852,-3.3054665846159654e-05,0.002668328010482222,-1.4265661775425542e-05,-0.0025571781210601326,0.0024645016528666006,0.3908597056075415,9.871655464172363,1.0428354518166752e-05,0.0036881468419951748,1.2781056284438819e-05,-0.0038421494420617813,0.003868082468397916,0.017402991987415434,10.981184959411621,-1.4603449882726545e-07,0.0005512362159102077,1.0920689419435803e-06,-0.0005851341527886688,0.0006000440160278232
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,al_emadi,B_S2_D1_122-bebop_003,1.024,0.7131966083247967,8.202815055847168,5.024651259766625e-05,0.32045162971036706,0.010332988575100899,-0.3434602916240692,0.34404319524765015,0.022435835597052565,8.926036834716797,0.0012530759530075268,0.05682289646418866,0.003294864436611533,-0.0710783526301384,0.07222536206245422,0.06752290133478855,9.993560791015625,-0.0007457424667922163,0.07020379243398586,0.00018055913096759468,-0.09192733019590377,0.08966889679431915,0.11760148204251779,10.931304931640625,-0.0005652418886184213,0.06574444881796397,-0.0009490482625551522,-0.08628574758768082,0.08156066685914994,0.07924317270084442,11.948278427124023,-0.00025509697354323427,0.03822651456001897,-7.248132169479504e-05,-0.04930601455271244,0.048617638647556305
