filepath,relative_path,dataset,group_id,duration_seconds,approx_L5_relative_energy,approx_L5_shannon_entropy,approx_L5_mean,approx_L5_std,approx_L5_median,approx_L5_p10,approx_L5_p90,detail_L5_relative_energy,detail_L5_shannon_entropy,detail_L5_mean,detail_L5_std,detail_L5_median,detail_L5_p10,detail_L5_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,al_emadi,2-32515-A-42,0.97525,0.0019158608458289025,6.066378116607666,0.002703194437990239,0.05498788326588327,-0.0011322135687805712,-0.046890318393707275,0.05250515975058079,0.00013326545938205958,6.241097450256348,-0.001526209441386351,0.014439612167410841,-0.00027244503144174814,-0.013625061139464378,0.010136529337614775,0.00810039080298084,7.3870134353637695,0.0012572203851621152,0.0804031643747132,0.000711441389285028,-0.07037860602140426,0.07758425474166872,0.24204934473904224,8.331652641296387,0.004061184570972643,0.3114287372936196,-9.979650349123403e-05,-0.23851503282785408,0.2580327600240707,0.7278720176902208,9.041104316711426,8.864205172636143e-05,0.38234533935970066,-0.00019297830294817686,-0.2413699567317962,0.2556167125701905,0.019929120462545115,9.674510955810547,-1.4875923405509524e-05,0.04475893806374336,1.6034231521189213e-05,-0.027625838294625282,0.02752014994621277
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,al_emadi,5-213855-A-01,1.0216875,0.006309685094724042,7.955420017242432,-0.0016315912244426938,0.0512825339010935,-0.0015433875378221273,-0.06949477940797806,0.0635327622294426,0.00122834866301032,6.764580726623535,-0.00023751358882037775,0.022637176858998402,-0.00037427112692967057,-0.023037189990282057,0.01940236687660217,0.35592426269028177,6.5520477294921875,0.013738426775869336,0.2732000583667214,-0.00013109136489219964,-0.1111912503838539,0.14396760165691388,0.6065440434782396,7.598503112792969,0.0002046646494140541,0.2530563337529182,1.5692668966948986e-05,-0.1126607209444046,0.10956764966249466,0.029572529143776474,9.092095375061035,1.1668257247867628e-05,0.039554178056002795,-0.00011774094309657812,-0.027588529139757154,0.026342075690627097,0.00042113092996774547,10.255863189697266,-1.421082403226721e-06,0.0033392889479908726,1.2669828720390797e-05,-0.002603134675882757,0.0026444780407473448
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,al_emadi,5-213077-A-114,0.95975,0.907106858552148,7.960249900817871,0.015537143393885344,0.5648720422731678,0.002708092564716935,-0.7008020043373108,0.7224511504173282,0.06089740609149974,7.761284828186035,-0.004275730646455844,0.1463521785959728,0.002946019871160388,-0.18887257426977158,0.17652073502540588,0.013537115451513732,8.868610382080078,-0.0004608501855900688,0.049011857792073524,-0.0012438257690519094,-0.06161501519382,0.06176492087543011,0.008867377650685867,9.828147888183594,0.00031831067894113246,0.028114080155523257,0.00039662839844822884,-0.03598887994885444,0.0364103227853775,0.007076058636395007,10.874841690063477,0.00030006423987077624,0.017777908138612297,0.0004868311807513237,-0.022647971287369728,0.02327602729201317,0.0025151836177576756,11.826220512390137,-2.1423572964569112e-05,0.007499648375582114,4.6787376049906015e-05,-0.009610841609537601,0.009593892097473149
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,al_emadi,5-244178-A-320,1.0216875,0.0027010208648401194,5.7768168449401855,5.482803840708924e-05,0.0022176522135236606,1.632295061426703e-05,-0.0012186638778075574,0.0013841764535754916,0.002090490661882645,5.4355669021606445,1.5186157355136032e-05,0.0019515204199257725,4.957093915436417e-05,-0.0011176028987392782,0.001252302504144609,0.02775417787280097,5.057271957397461,-2.5776472341807745e-05,0.005047609287728067,7.779650331940502e-06,-0.002030460559763014,0.0016255848808214071,0.13093784282171966,5.03025484085083,0.00021144325569422059,0.007766667317241236,1.2767917723977007e-05,-0.0020029377192258835,0.0028014436829835176,0.683925391259959,5.674023628234863,-8.087816975632455e-05,0.012569567272441158,2.9277498470037244e-06,-0.0031555644236505027,0.0030945253092795645,0.15259107651879764,7.309645652770996,1.6392069892830962e-05,0.004200331329637671,1.6171554761967855e-06,-0.0012116490746848282,0.0012026385287754239
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,al_emadi,Membo_0_009-membo_003,1.024,0.5282774744460713,8.469280242919922,-9.299635376709585e-05,0.11594945131177574,-0.0018414989463053644,-0.15198962092399598,0.15367481261491778,0.009778100302277314,8.02015495300293,-0.00017200928671697442,0.015773904164069007,-0.00030411555781029165,-0.02017773129045963,0.020541842468082907,0.09772934631562905,8.99502944946289,0.00014175109671238836,0.035400437619590344,0.0009872877271845937,-0.04638252630829811,0.045336784794926636,0.0882443029039859,9.714924812316895,1.347703751787847e-05,0.023838385010292444,0.00046573352301493287,-0.029411783814430235,0.02862417660653593,0.12018733508202704,10.694904327392578,-0.00019344910777701013,0.019690195867601873,1.0317249689251184e-05,-0.024248995445668695,0.023186464421451097,0.1557834409500094,11.63115119934082,-1.2005352659396814e-05,0.01585984831632065,-7.993702092790045e-05,-0.018490624614059925,0.0191835705190897
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,al_emadi,1-91359-B-110,1.0216875,0.5026183491336295,7.996377944946289,-0.00938488157034936,0.3250230961773821,-0.01758418045938015,-0.4193657636642456,0.39428006410598754,0.10932664065189876,7.802865028381348,-0.004774726861222021,0.1515736280949052,0.0020592082291841507,-0.19067235589027404,0.17542387545108792,0.18162184751324248,8.863709449768066,0.003477513930733198,0.13870389846753572,0.005306927487254143,-0.16627250760793685,0.17435540556907653,0.1479889918772969,9.93215560913086,-0.0013169752225472339,0.08874497348056573,-0.0005862441612407565,-0.11403536796569824,0.11197327077388763,0.04676226816525217,10.871305465698242,-1.7476793702381427e-05,0.03531722432096511,-0.0007709860801696777,-0.04321717023849487,0.044471334666013725,0.011681902658680278,11.879403114318848,-1.62170476245604e-05,0.012487991250100403,3.768203896470368e-06,-0.01577876340597868,0.01599147692322731
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,al_emadi,2-100786-A-13,1.0216875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,al_emadi,5-253094-A-490,1.0216875,0.07114094259260549,6.67440128326416,0.007034266035804643,0.18291769237417307,-0.005923769436776638,-0.14589438438415528,0.166285240650177,0.07510286140123767,6.5755934715271,-0.006310235097659357,0.18797517032480285,-0.0008099608821794391,-0.17735632359981535,0.14479938745498652,0.13316925579842231,7.859557151794434,0.006216501924932654,0.17767167028239883,0.001328643993474543,-0.15519843399524688,0.18046655356884003,0.22774086268181706,9.012327194213867,0.002713840137356606,0.16473246435119773,0.00022712722420692444,-0.1642298549413681,0.17465822398662567,0.3415713144410252,10.006057739257812,0.0020847452026706258,0.14281507112485634,0.0005518249236047268,-0.14783451557159422,0.1584750384092331,0.15127476308489224,11.000502586364746,-6.592293245853459e-06,0.06724502673202573,9.757233783602715e-05,-0.07215581685304642,0.07247343808412553
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,al_emadi,4-119647-B-481,1.0216875,0.42746941421059015,6.722026348114014,-2.1530939760226887e-05,0.01084729925069257,-6.697607750538737e-05,-0.010203946195542811,0.009140936844050884,0.017262681341478955,7.365168571472168,0.0001592615012057681,0.0021740117329428457,7.443924550898373e-05,-0.002213170425966382,0.002564160758629441,0.044174850589656846,8.193098068237305,9.783247505854058e-05,0.002473335913611052,6.609151751035824e-05,-0.0023960801307111976,0.0028398864204064018,0.12642285248697224,8.698169708251953,3.610332850102931e-05,0.0029672317214561018,2.409893750154879e-05,-0.0027509743813425303,0.0028200759552419186,0.35547766615956916,9.861076354980469,-1.289151104741675e-05,0.0035223787007407498,4.144083504797891e-06,-0.003756081592291593,0.0037321348208934077,0.02919253521173267,11.037694931030273,-2.3007432780680277e-07,0.0007141114270926033,5.8242014802090125e-06,-0.0007914532499853521,0.0007811159535776824
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,al_emadi,B_S2_D1_122-bebop_003,1.024,0.6798931385885679,7.121021270751953,-0.00024837879598355636,0.4446992351878889,0.0054295905865728855,-0.503153383731842,0.46984783411026,0.03180700977597371,7.901355743408203,0.0001641220518369944,0.09618490552416382,-0.0006041806191205978,-0.12623475342988968,0.11698853820562366,0.024716651039866443,8.90541934967041,-0.00018797783469176642,0.0601867146563907,-0.0002467605809215456,-0.07797708064317703,0.07554855421185493,0.06730972806492402,9.972452163696289,0.0004947402990942055,0.0703833741183286,5.75394369661808e-06,-0.08735733330249787,0.09248953163623813,0.1144754175158988,10.931029319763184,0.00013536720707980115,0.06496884619147456,0.0012497326242737472,-0.08366262763738633,0.08358792290091514,0.08179805501476906,11.93772029876709,-0.0002541988275931636,0.03885160907061581,-0.000745153141906485,-0.04957793094217777,0.04919084534049034
