filepath,relative_path,dataset,group_id,duration_seconds,approx_L4_relative_energy,approx_L4_shannon_entropy,approx_L4_mean,approx_L4_std,approx_L4_median,approx_L4_p10,approx_L4_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,Multiclass_Drone_Audio\unknown\2-32515-A-42.wav,al_emadi,2-32515-A-42,0.97525,0.00159779776710835,7.61854887008667,0.0008782904195528911,0.035694766973572774,-0.00041763012995943427,-0.03547088205814362,0.03802608326077461,0.008104054247380296,7.3870134353637695,0.0012572203851621152,0.0804031643747132,0.000711441389285028,-0.07037860602140426,0.07758425474166872,0.24215881282989657,8.331652641296387,0.004061184570972643,0.3114287372936196,-9.979650349123403e-05,-0.23851503282785408,0.2580327600240707,0.7282012016433884,9.041104316711426,8.864205172636143e-05,0.38234533935970066,-0.00019297830294817686,-0.2413699567317962,0.2556167125701905,0.019938133512226338,9.674510955810547,-1.4875923405509524e-05,0.04475893806374336,1.6034231521189213e-05,-0.027625838294625282,0.02752014994621277
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,Multiclass_Drone_Audio\unknown\5-213855-A-01.wav,al_emadi,5-213855-A-01,1.0216875,0.007442897997046904,8.956382751464844,-0.0009150636250162226,0.039544345949158455,-0.0014671910903416574,-0.05155011005699634,0.048632729798555374,0.3559583810007359,6.5520477294921875,0.013738426775869336,0.2732000583667214,-0.00013109136489219964,-0.1111912503838539,0.14396760165691388,0.6066021857858842,7.598503112792969,0.0002046646494140541,0.2530563337529182,1.5692668966948986e-05,-0.1126607209444046,0.10956764966249466,0.029575363917451677,9.092095375061035,1.1668257247867628e-05,0.039554178056002795,-0.00011774094309657812,-0.027588529139757154,0.026342075690627097,0.0004211712988813505,10.255863189697266,-1.421082403226721e-06,0.0033392889479908726,1.2669828720390797e-05,-0.002603134675882757,0.0026444780407473448
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,Multiclass_Drone_Audio\unknown\5-213077-A-114.wav,al_emadi,5-213077-A-114,0.95975,0.9677134516629234,8.903056144714355,0.00746902330118712,0.4124722540085985,-0.012479485012590885,-0.5188390731811523,0.5551317512989045,0.013660155877089741,8.868610382080078,-0.0004608501855900688,0.049011857792073524,-0.0012438257690519094,-0.06161501519382,0.06176492087543011,0.008947974283239636,9.828147888183594,0.00031831067894113246,0.028114080155523257,0.00039662839844822884,-0.03598887994885444,0.0364103227853775,0.0071403737609236585,10.874841690063477,0.00030006423987077624,0.017777908138612297,0.0004868311807513237,-0.022647971287369728,0.02327602729201317,0.002538044415823493,11.826220512390137,-2.1423572964569112e-05,0.007499648375582114,4.6787376049906015e-05,-0.009610841609537601,0.009593892097473149
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,Multiclass_Drone_Audio\unknown\5-244178-A-320.wav,al_emadi,5-244178-A-320,1.0216875,0.00478128309511666,7.0103349685668945,3.082161453844006e-05,0.0020948369086502498,1.2188194887130521e-05,-0.0013757467153482138,0.0014550606603734196,0.02775446312128251,5.057271957397461,-2.5776472341807745e-05,0.005047609287728067,7.779650331940502e-06,-0.002030460559763014,0.0016255848808214071,0.1309391885586034,5.03025484085083,0.00021144325569422059,0.007766667317241236,1.2767917723977007e-05,-0.0020029377192258835,0.0028014436829835176,0.6839324204243694,5.674023628234863,-8.087816975632455e-05,0.012569567272441158,2.9277498470037244e-06,-0.0031555644236505027,0.0030945253092795645,0.15259264480062798,7.309645652770996,1.6392069892830962e-05,0.004200331329637671,1.6171554761967855e-06,-0.0012116490746848282,0.0012026385287754239
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,Multiclass_Drone_Audio\membo_1\Membo_0_009-membo_003_.wav,al_emadi,Membo_0_009-membo_003,1.024,0.5363634392686394,9.43149185180664,-6.528113996420532e-05,0.08278184277328919,-0.0014071098412387073,-0.10884660705924033,0.11044299304485321,0.09808733590327127,8.99502944946289,0.00014175109671238836,0.035400437619590344,0.0009872877271845937,-0.04638252630829811,0.045336784794926636,0.08856754809899976,9.714924812316895,1.347703751787847e-05,0.023838385010292444,0.00046573352301493287,-0.029411783814430235,0.02862417660653593,0.12062758988928704,10.694904327392578,-0.00019344910777701013,0.019690195867601873,1.0317249689251184e-05,-0.024248995445668695,0.023186464421451097,0.1563540868398025,11.63115119934082,-1.2005352659396814e-05,0.01585984831632065,-7.993702092790045e-05,-0.018490624614059925,0.0191835705190897
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,Multiclass_Drone_Audio\unknown\1-91359-B-110.wav,al_emadi,1-91359-B-110,1.0216875,0.6107732528094938,8.916027069091797,-0.0076040355246785344,0.25394039431315285,-0.006735402159392834,-0.3488753706216812,0.3075423389673234,0.18217025696238046,8.863709449768066,0.003477513930733198,0.13870389846753572,0.005306927487254143,-0.16627250760793685,0.17435540556907653,0.1484358464965243,9.93215560913086,-0.0013169752225472339,0.08874497348056573,-0.0005862441612407565,-0.11403536796569824,0.11197327077388763,0.0469034674211571,10.871305465698242,-1.7476793702381427e-05,0.03531722432096511,-0.0007709860801696777,-0.04321717023849487,0.044471334666013725,0.011717176310444355,11.879403114318848,-1.62170476245604e-05,0.012487991250100403,3.768203896470368e-06,-0.01577876340597868,0.01599147692322731
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,Multiclass_Drone_Audio\unknown\2-100786-A-13.wav,al_emadi,2-100786-A-13,1.0216875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,Multiclass_Drone_Audio\unknown\5-253094-A-490.wav,al_emadi,5-253094-A-490,1.0216875,0.14381222269872532,7.865297794342041,0.0027447794266248536,0.1844650570335474,-0.0011918528471142054,-0.170222969353199,0.18704555332660688,0.13354853488652615,7.859557151794434,0.006216501924932654,0.17767167028239883,0.001328643993474543,-0.15519843399524688,0.18046655356884003,0.22838949097221384,9.012327194213867,0.002713840137356606,0.16473246435119773,0.00022712722420692444,-0.1642298549413681,0.17465822398662567,0.3425441430108545,10.006057739257812,0.0020847452026706258,0.14281507112485634,0.0005518249236047268,-0.14783451557159422,0.1584750384092331,0.15170560843168018,11.000502586364746,-6.592293245853459e-06,0.06724502673202573,9.757233783602715e-05,-0.07215581685304642,0.07247343808412553
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,Multiclass_Drone_Audio\unknown\4-119647-B-481.wav,al_emadi,4-119647-B-481,1.0216875,0.44392432195085596,7.764833450317383,-3.9744828800129415e-05,0.007840943024680316,5.815729127789382e-05,-0.007307638600468635,0.0067022575065493585,0.04423911376398769,8.193098068237305,9.783247505854058e-05,0.002473335913611052,6.609151751035824e-05,-0.0023960801307111976,0.0028398864204064018,0.12660676558911807,8.698169708251953,3.610332850102931e-05,0.0029672317214561018,2.409893750154879e-05,-0.0027509743813425303,0.0028200759552419186,0.35599479576897824,9.861076354980469,-1.289151104741675e-05,0.0035223787007407498,4.144083504797891e-06,-0.003756081592291593,0.0037321348208934077,0.029235002927060046,11.037694931030273,-2.3007432780680277e-07,0.0007141114270926033,5.8242014802090125e-06,-0.0007914532499853521,0.0007811159535776824
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,Multiclass_Drone_Audio\bebop_1\B_S2_D1_122-bebop_003_.wav,al_emadi,B_S2_D1_122-bebop_003,1.024,0.7112003039084108,8.183693885803223,0.00025666080774647336,0.32257270899084406,0.013409727718681097,-0.3568830847740173,0.3524834632873534,0.02475950392697795,8.90541934967041,-0.00018797783469176642,0.0601867146563907,-0.0002467605809215456,-0.07797708064317703,0.07554855421185493,0.06742642737720626,9.972452163696289,0.0004947402990942055,0.0703833741183286,5.75394369661808e-06,-0.08735733330249787,0.09248953163623813,0.11467389109291937,10.931029319763184,0.00013536720707980115,0.06496884619147456,0.0012497326242737472,-0.08366262763738633,0.08358792290091514,0.0819398736944856,11.93772029876709,-0.0002541988275931636,0.03885160907061581,-0.000745153141906485,-0.04957793094217777,0.04919084534049034
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\silence002.wav,Multiclass_Drone_Audio\unknown\silence002.wav,al_emadi,silence002,1.1145625,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_49-bebop_000_.wav,Multiclass_Drone_Audio\bebop_1\mixed_49-bebop_000_.wav,al_emadi,mixed_49-bebop_000,1.024,0.38969790667940607,7.837320327758789,-0.0001101521422327117,0.14372419093985464,-0.0011280180769972503,-0.12719099074602128,0.12926547825336457,0.17338808727652824,6.619478702545166,0.00037866313603924145,0.09586767449969139,0.0005912004271522164,-0.052984086796641336,0.05057595483958721,0.25623240472801984,8.405038833618164,0.0009479879632542916,0.08258255031083896,0.000430493731983006,-0.06269461810588836,0.06368933618068699,0.11391360384525097,10.791679382324219,0.00030556963464471504,0.038974666991838075,-4.941983206663281e-06,-0.047686726599931714,0.04892421513795854,0.06676799747079484,11.912904739379883,0.00010069445230202652,0.021109796411461306,-3.7392601370811462e-06,-0.026880399323999882,0.02768007107079029
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-22694-A-200.wav,Multiclass_Drone_Audio\unknown\1-22694-A-200.wav,al_emadi,1-22694-A-200,1.0216875,0.31749562465491693,5.686139106750488,0.00012579192625707946,0.017458957682507284,9.560722537571564e-05,-0.010052423365414141,0.009962154459208252,0.26430206056978917,6.35120153427124,-0.000536419971042086,0.015920789179433518,-2.6538973543210886e-05,-0.009272335562855005,0.008675885945558551,0.287674503038283,7.371138572692871,-4.827732337554383e-06,0.011777337563428508,-9.176299499813467e-06,-0.004976967349648476,0.005845615174621344,0.09432237857422186,8.444287300109863,9.446575190384601e-05,0.004772882691060054,1.7597492842469364e-05,-0.002369040390476584,0.0026855016127228753,0.036205433162789014,9.029558181762695,2.3807486695690047e-05,0.0020922545220408368,-2.8225135793036316e-06,-0.0010474903043359517,0.0011365799931809307
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-18527-A-443.wav,Multiclass_Drone_Audio\unknown\1-18527-A-443.wav,al_emadi,1-18527-A-443,1.0216875,0.9559987391529942,9.379075050354004,-0.00037220452270172175,0.38562518586513156,0.06262455694377422,-0.5271343111991882,0.47836385667324066,0.01948603989971568,8.886649131774902,-0.0008645985351233445,0.055048456579267824,0.00038566323928534985,-0.07300279065966606,0.06760151758790017,0.017896272304657276,9.887161254882812,0.0007827037718263511,0.037381679485671816,0.00042988965287804604,-0.045660849660634995,0.04828722029924393,0.00558031970416321,10.871394157409668,-0.0002539145121333364,0.014777470468373638,-6.98138028383255e-05,-0.019131138548254965,0.018483422696590424,0.0010386289384696538,11.782817840576172,5.601447276435346e-06,0.0045108861638404425,2.1856860257685184e-05,-0.005489229597151279,0.005551296751946211
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-186935-A-442.wav,Multiclass_Drone_Audio\unknown\4-186935-A-442.wav,al_emadi,4-186935-A-442,0.97525,0.3193416419434254,9.03262710571289,-0.03727793516325911,0.21225596202817473,-0.05543852597475052,-0.2956910371780396,0.25793277621269234,0.11685354514331057,8.78278923034668,0.007249885001435349,0.13015986544748914,0.003305968130007386,-0.15296414792537688,0.1713752031326294,0.37003690672611833,9.605718612670898,0.004013249573958476,0.16432068088799612,0.003668800927698612,-0.19123933613300323,0.19808298498392105,0.17404326632885708,10.562646865844727,-0.0008918111232340261,0.07979677316347207,-0.00034383637830615044,-0.0967514395713806,0.09418431967496875,0.019724639858288578,11.680429458618164,-6.628932422237347e-06,0.019006221129907786,0.00012452123337425292,-0.02341599017381668,0.023207767866551876
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-149465-A-223.wav,Multiclass_Drone_Audio\unknown\3-149465-A-223.wav,al_emadi,3-149465-A-223,1.0216875,0.08088860501121742,7.779123306274414,-0.0014712596854118143,0.0937949166813748,-0.002382664242759347,-0.09462761804461478,0.09371505379676821,0.37335200976718963,8.180026054382324,-0.005501543260089041,0.20145888224328798,-0.0062228122260421515,-0.21654928177595137,0.2055120617151261,0.46236083350873697,9.303136825561523,-0.00037768819844005117,0.1589330228780092,0.0012961105676367879,-0.18100400269031525,0.17330607771873474,0.07545747103730781,9.980700492858887,-0.00039563226782588363,0.045448700091072686,-0.0003047198988497257,-0.04871642962098121,0.04811286926269532,0.00794108067554817,10.491643905639648,-2.5404039634756854e-05,0.010430920578616425,2.3372791474685073e-05,-0.009823203925043343,0.009970415662974122
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_2_016-membo_000_.wav,Multiclass_Drone_Audio\membo_1\Membo_2_016-membo_000_.wav,al_emadi,Membo_2_016-membo_000,1.024,0.8430911061490933,8.573655128479004,0.0020278095753453744,0.17580943959243583,0.008795248344540596,-0.20721305906772614,0.1886780396103859,0.013707824840507872,9.010565757751465,0.00032743823982129064,0.02241670567106256,0.0012091418029740453,-0.029550590179860593,0.027442466467618942,0.039848886484281934,9.898079872131348,0.0003172276188733301,0.02708607503927713,0.000782127259299159,-0.03392623960971832,0.03418203964829445,0.054742187753839294,10.750594139099121,0.0001554481373207125,0.02247121355973574,0.0003439351567067206,-0.028046041168272494,0.027557051740586758,0.04860999477227756,11.88757038116455,4.3961547214826825e-06,0.014980815952244514,-0.00014105759328231215,-0.01883289683610201,0.019338379614055157
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-54084-A-421.wav,Multiclass_Drone_Audio\unknown\1-54084-A-421.wav,al_emadi,1-54084-A-421,1.0216875,0.1563604374622256,9.06257152557373,-0.001121709403865609,0.07930723389402887,-0.0006780679395888001,-0.10404654815793038,0.09848943799734115,0.7370707482206103,9.044466972351074,-0.0001592416454160821,0.17220556820115052,-0.004452750901691616,-0.2291232466697693,0.22270773351192477,0.09705997723119755,9.954797744750977,0.000118423419108756,0.04428402879373006,-0.0013713303487747908,-0.055090080946683884,0.05810078978538513,0.009320097630904856,10.927824020385742,8.825745185873527e-06,0.009714055532294324,-4.213943611830473e-06,-0.012358251772820949,0.012635792978107933,0.0001887394550616981,11.925506591796875,-5.5354515089631e-08,0.000977955798200096,-3.8835351006127894e-05,-0.0012049341108649968,0.001269555534236133
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-243773-A-442.wav,Multiclass_Drone_Audio\unknown\5-243773-A-442.wav,al_emadi,5-243773-A-442,0.97525,0.3944955471141321,8.949981689453125,0.0010373329595914432,0.08353373593736238,0.0011866744607686996,-0.10742456763982773,0.1101053342223168,0.3191743456400341,8.792739868164062,0.0005188174631625664,0.07514117287760093,0.003499179845675826,-0.09521113932132722,0.0934157565236092,0.17552854693377,9.566973686218262,7.887969930582291e-05,0.03948369249821542,0.00018205880769528449,-0.04766603112220764,0.04588701725006103,0.09230296003255908,9.914913177490234,3.9643906997857624e-05,0.020269188964455107,1.739041181281209e-05,-0.019034733623266218,0.01950218938291073,0.018498600279504694,11.154984474182129,-1.7992077301058725e-05,0.006419549592760082,1.1448864825069904e-06,-0.006891283905133605,0.006803771015256643
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_0_015-membo_002_.wav,Multiclass_Drone_Audio\membo_1\Membo_0_015-membo_002_.wav,al_emadi,Membo_0_015-membo_002,1.024,0.5293538810315148,9.345758438110352,-0.0003895865515386144,0.07950499082418505,-0.0028554287273436785,-0.10081107094883919,0.10877766460180283,0.08105857117423118,8.93017292022705,-0.00014088721073048945,0.031111544001803455,-0.0006883254973217845,-0.03951928950846195,0.03934270739555359,0.08719706243297269,9.900035858154297,0.0001566232170543119,0.022866579461545328,-0.00035713647957891226,-0.029363072663545608,0.029295835271477704,0.11852722525834036,10.757311820983887,-0.0004908913107406928,0.018863862901022592,-0.0006833260704297572,-0.02357953693717718,0.022444058395922187,0.183863260102941,11.656816482543945,2.1234965445405753e-05,0.01662694808783416,4.408079257700592e-05,-0.019649020396173,0.02008001133799553
