filepath,relative_path,dataset,group_id,duration_seconds,approx_L5_relative_energy,approx_L5_shannon_entropy,approx_L5_mean,approx_L5_std,approx_L5_median,approx_L5_p10,approx_L5_p90,detail_L5_relative_energy,detail_L5_shannon_entropy,detail_L5_mean,detail_L5_std,detail_L5_median,detail_L5_p10,detail_L5_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-40730-A-10.wav,Multiclass_Drone_Audio\unknown\1-40730-A-10.wav,al_emadi,1-40730-A-10,1.0216875,0.0038229512136527203,6.1266632080078125,0.004740091370770157,0.05901233164997779,0.0021981485188007355,-0.043395687639713285,0.0526372492313385,0.0014620616080922863,7.158486366271973,0.0002334053785133495,0.03661119627005747,0.0003572870045900345,-0.041009679436683655,0.0406558446586132,0.45901255016951664,6.592974662780762,-0.029759313755487012,0.4595242712957356,-0.0008008311269804835,-0.23638510406017302,0.23241170942783365,0.4431386296221246,7.651159763336182,0.009558507833502818,0.32049223398411447,0.00043415615800768137,-0.21450093388557434,0.21983712911605835,0.08960180325828726,10.267849922180176,-0.0006632812552820345,0.10205914276597798,1.2473828974179924e-05,-0.12450803518295285,0.1182886302471161,0.0029620041283264526,10.812329292297363,-8.281339859229967e-06,0.013127825548349285,2.5928602553904057e-06,-0.01392261357977986,0.013562323525547985
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-71964-A-44.wav,Multiclass_Drone_Audio\unknown\3-71964-A-44.wav,al_emadi,3-71964-A-44,0.95975,0.004839209958262404,7.5180511474609375,-0.0006401485898617258,0.03160332488409056,-0.00014205685874912888,-0.03700537234544754,0.03817659988999367,6.50234357280408e-05,7.156342506408691,-0.00014254766506755764,0.003661345176505774,-8.823108510114253e-05,-0.00462550213560462,0.00394706903025508,0.005496459518598143,6.197625160217285,-0.00021223185858390995,0.023918352420445346,3.6028803151566535e-05,-0.004291752446442842,0.004449034156277778,0.36463927780326316,7.100399971008301,-0.0025216508380564357,0.13805844204497222,-7.321806333493441e-05,-0.0147955372929573,0.009861860610544686,0.6138051179876362,7.8926849365234375,-6.137404445789574e-05,0.12682695214567255,1.1819403880508617e-05,-0.011675812117755412,0.011137980036437506,0.011154911296512087,8.706939697265625,2.026054589318831e-05,0.01209594595836151,-2.482556737959385e-07,-0.0010647771414369345,0.001074445899575952
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-161099-B-473.wav,Multiclass_Drone_Audio\unknown\4-161099-B-473.wav,al_emadi,4-161099-B-473,1.0216875,0.11521527295991783,7.767884254455566,-0.0039120486310300975,0.23829146766337145,0.008235969580709934,-0.3057203412055969,0.28971383571624754,0.3707514030321568,7.802159309387207,0.008033353006305722,0.4274415237276128,0.03646441176533699,-0.53063645362854,0.500631594657898,0.3482463826457616,8.78622055053711,-0.0018844910250813925,0.2941111169550751,-0.00272817793302238,-0.3660047084093094,0.3470107138156891,0.11929734594150933,9.730018615722656,-0.0022233189922907406,0.12197086340869742,0.0011346114333719015,-0.15831711888313293,0.13970918953418732,0.041351656570294694,10.61459732055664,-0.0004954369303143149,0.050839424008898106,-0.0002584857866168022,-0.0604156456887722,0.060154256224632295,0.005137938850359731,11.531373977661133,2.8627741066435183e-06,0.012678461845308069,6.440764991566539e-06,-0.014849784038960931,0.014849792234599592
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-188191-A-293.wav,Multiclass_Drone_Audio\unknown\4-188191-A-293.wav,al_emadi,4-188191-A-293,1.0216875,0.00998396031453732,5.834813117980957,-8.765763200533837e-05,0.011864785539409776,-8.995122334454209e-05,-0.006467610504478215,0.00624827230349183,0.41693521433333,4.710134983062744,0.0062097379274583375,0.07642327366954872,-3.146960443700664e-05,-0.022208866104483603,0.02518498227000234,0.5111613841758766,6.578677177429199,9.526828985718628e-05,0.060264818910104614,3.3429843142585014e-06,-0.021048929542303082,0.02142049595713617,0.016744522965816005,7.3745503425598145,-8.846006360038526e-05,0.007729103538166294,-1.2116613561374834e-06,-0.003003163496032357,0.003689651610329747,0.03252103868732127,7.786524772644043,-0.00021569119637338305,0.007622396090866509,-6.779914656362962e-06,-0.0027702423743903625,0.0022501491941511634,0.012653879523118828,7.984249114990234,-7.700450953080466e-06,0.0033650471564776754,1.2675110383497667e-06,-0.0010703656240366398,0.001002283475827426
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_52-bebop_002_.wav,Multiclass_Drone_Audio\bebop_1\mixed_52-bebop_002_.wav,al_emadi,mixed_52-bebop_002,1.024,0.5510379105314583,7.705102920532227,0.0067304783340659926,0.22861743108536595,0.0017778887413442135,-0.26949259042739865,0.2848486423492432,0.11876468052283504,7.476394176483154,0.007936642003747134,0.10588484059310047,0.004576523322612047,-0.10679077059030533,0.1293303743004799,0.05442678584932856,8.773530006408691,-0.00022681808732440985,0.05102354001860435,-0.0005600897129625082,-0.06168479025363922,0.05975310020148752,0.07006907071619725,9.928727149963379,-0.0002914360460613961,0.04102557781508552,0.0006969631649553776,-0.05291135013103485,0.051443361490964894,0.12101434210088971,10.947015762329102,-0.00011213543732516737,0.03816164760017259,0.00023427201085723937,-0.049567317217588426,0.04797598086297512,0.08468721027929112,11.903560638427734,-7.756536852427713e-05,0.022584671112841626,-0.00022023286146577448,-0.028717714361846447,0.028653510846197605
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_1_043-membo_001_.wav,Multiclass_Drone_Audio\membo_1\Membo_1_043-membo_001_.wav,al_emadi,Membo_1_043-membo_001,1.024,0.3438820877091272,8.29159164428711,0.0005922401075412591,0.08654101101504132,-0.001483785337768495,-0.1095114916563034,0.11816829815506937,0.01006134307754198,7.963054656982422,2.312860531394388e-05,0.01480317268885625,0.000559680163860321,-0.019867729954421518,0.017446937039494525,0.07083152244243057,8.935429573059082,-0.00018168589611363583,0.02788002950905992,0.0004774252884089947,-0.034345348551869395,0.03573934063315391,0.11975144049991464,9.910402297973633,-0.0004564562473681794,0.02568590650607694,-0.00032735324930399656,-0.033687200397253036,0.03179409205913545,0.21469858599300948,10.79523754119873,-0.00015692465692621597,0.024346512807262577,-0.0005858413351234049,-0.030762924812734124,0.030545451678335674,0.24077502027797615,11.804993629455566,5.610034051674246e-07,0.018240375484797608,-0.0001339545997325331,-0.022779704071581364,0.022972469218075275
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_45-bebop_002_.wav,Multiclass_Drone_Audio\bebop_1\mixed_45-bebop_002_.wav,al_emadi,mixed_45-bebop_002,1.024,0.7455860598561654,7.475125312805176,0.0003547379138091436,0.2682326191214171,0.011359218508005142,-0.29784245491027833,0.2914005935192109,0.02262546708834003,7.763256072998047,-5.559721785875109e-05,0.046726317460443464,0.0023372007999569178,-0.05939156822860241,0.05423808805644513,0.016978546453818577,8.968292236328125,9.667530177339782e-05,0.028732453110495482,4.861503839492798e-07,-0.03671014681458473,0.03742846027016639,0.05242777037489497,9.931264877319336,-0.00046809214662840937,0.0357768724316009,-0.0010207288432866335,-0.04640336185693741,0.04492940530180931,0.09361586644273047,10.904605865478516,-6.358866535245452e-05,0.03384082087189516,-0.00030209094984456897,-0.042450860142707825,0.043705499544739734,0.06876628978405051,11.881660461425781,-8.442787627652738e-05,0.02051860810821848,-0.00031294074142351747,-0.025898794643580914,0.026025261729955673
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-104952-A-164.wav,Multiclass_Drone_Audio\unknown\2-104952-A-164.wav,al_emadi,2-104952-A-164,0.95975,0.46582482541288356,7.827144622802734,-0.0019098789616989842,0.11064269487055754,-0.004754635505378246,-0.14718732833862305,0.14032803773880007,0.4425016955987252,7.827151298522949,-0.0023941965100973783,0.10782676322169593,-0.0023225508630275726,-0.12828403413295747,0.1358753651380539,0.07939099696860744,8.703243255615234,0.00047102495819890163,0.03243307856629954,-0.000405784317990765,-0.0391185075044632,0.04033774808049205,0.009132710526702538,9.75959587097168,-4.251364413483917e-05,0.007797198192504747,-0.0001685875467956066,-0.009798142872750758,0.009804963506758217,0.00253098006644985,10.85995864868164,-8.601767016531292e-06,0.002905897690882777,-4.509041900746524e-05,-0.003669522516429424,0.0037469905801117416,0.0006187914266314135,11.820083618164062,-1.2259506326904266e-07,0.0010165319533025187,-8.179893484339118e-06,-0.0012807474238798022,0.0012913874117657543
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-194930-A-10.wav,Multiclass_Drone_Audio\unknown\5-194930-A-10.wav,al_emadi,5-194930-A-10,1.0216875,0.00860739143279988,2.646869421005249,-0.0055680132090067625,0.05282110494095938,-0.000980252050794661,-0.005855830479413271,0.005237515177577734,0.018318311425155366,5.543553352355957,-0.0015969929089436345,0.07746790028738605,-2.699272954487242e-06,-0.01969451829791062,0.003555336967110633,0.15833550060989623,6.504114151000977,0.005039599141679715,0.16162723001724436,2.224812033091439e-05,-0.00241121060680598,0.019477889128029387,0.7777628427740394,7.452640533447266,0.00016631347389433262,0.2539777429340691,2.8226168069522828e-08,-0.02143315225839615,0.0017917407676577568,0.035526153471693446,8.491316795349121,-2.4311547927626126e-06,0.038424499006809075,1.000444171950221e-11,-0.0012428343761712232,0.0007512765121646235,0.0014498002864156772,9.221963882446289,3.545400127675176e-06,0.005491430036206985,5.002220859751105e-12,-0.0003076920955209059,0.00031351005891337995
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-172732-A-364.wav,Multiclass_Drone_Audio\unknown\4-172732-A-364.wav,al_emadi,4-172732-A-364,0.95975,0.028496300426220925,7.714875221252441,0.0031082710073726465,0.20079148721065926,0.008784938836470246,-0.23051640093326567,0.25406340658664706,0.41202981312127873,8.265933990478516,0.006911504328571504,0.7635713192325596,-0.010370499920099974,-0.9903742671012878,1.0403069376945497,0.19410921212831264,8.903448104858398,-0.012974065857408337,0.3719069276254373,0.0016815988346934319,-0.5106658399105072,0.4530494660139084,0.1751192957637054,9.862199783325195,0.00566517674235108,0.2504540475894915,0.0015668980777263641,-0.3120573461055754,0.3281511068344116,0.149124931481319,10.882400512695312,6.651843538306779e-05,0.1636590042361081,-0.0025069485418498516,-0.2137048363685608,0.21318939626216887,0.04112044707916328,11.858617782592773,-0.0003526081460940894,0.06079914056736251,0.0007434329017996788,-0.07742761820554733,0.07644995898008349
