filepath,relative_path,dataset,group_id,duration_seconds,approx_L4_relative_energy,approx_L4_shannon_entropy,approx_L4_mean,approx_L4_std,approx_L4_median,approx_L4_p10,approx_L4_p90,detail_L4_relative_energy,detail_L4_shannon_entropy,detail_L4_mean,detail_L4_std,detail_L4_median,detail_L4_p10,detail_L4_p90,detail_L3_relative_energy,detail_L3_shannon_entropy,detail_L3_mean,detail_L3_std,detail_L3_median,detail_L3_p10,detail_L3_p90,detail_L2_relative_energy,detail_L2_shannon_entropy,detail_L2_mean,detail_L2_std,detail_L2_median,detail_L2_p10,detail_L2_p90,detail_L1_relative_energy,detail_L1_shannon_entropy,detail_L1_mean,detail_L1_std,detail_L1_median,detail_L1_p10,detail_L1_p90
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\1-40730-A-10.wav,Multiclass_Drone_Audio\unknown\1-40730-A-10.wav,al_emadi,1-40730-A-10,1.0216875,0.004701204747956255,7.697328567504883,0.002266356524002899,0.04653371257708674,0.0025034600403159857,-0.03952690176665783,0.04446786269545556,0.45928194917949794,6.592974662780762,-0.029759313755487012,0.4595242712957356,-0.0008008311269804835,-0.23638510406017302,0.23241170942783365,0.44339871207098264,7.651159763336182,0.009558507833502818,0.32049223398411447,0.00043415615800768137,-0.21450093388557434,0.21983712911605835,0.08965439144368961,10.267849922180176,-0.0006632812552820345,0.10205914276597798,1.2473828974179924e-05,-0.12450803518295285,0.1182886302471161,0.0029637425578736116,10.812329292297363,-8.281339859229967e-06,0.013127825548349285,2.5928602553904057e-06,-0.01392261357977986,0.013562323525547985
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\3-71964-A-44.wav,Multiclass_Drone_Audio\unknown\3-71964-A-44.wav,al_emadi,3-71964-A-44,0.95975,0.0046694503452289,8.536859512329102,-0.0002448289951569091,0.0220425446950795,-0.0005406266718637198,-0.025818607397377492,0.02658251933753491,0.005497756354105315,6.197625160217285,-0.00021223185858390995,0.023918352420445346,3.6028803151566535e-05,-0.004291752446442842,0.004449034156277778,0.3647253108507485,7.100399971008301,-0.0025216508380564357,0.13805844204497222,-7.321806333493441e-05,-0.0147955372929573,0.009861860610544686,0.6139499392619122,7.8926849365234375,-6.137404445789574e-05,0.12682695214567255,1.1819403880508617e-05,-0.011675812117755412,0.011137980036437506,0.011157543188005097,8.706939697265625,2.026054589318831e-05,0.01209594595836151,-2.482556737959385e-07,-0.0010647771414369345,0.001074445899575952
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-161099-B-473.wav,Multiclass_Drone_Audio\unknown\4-161099-B-473.wav,al_emadi,4-161099-B-473,1.0216875,0.4809775398369175,8.853212356567383,-0.0016269278220913726,0.34398314378510036,-0.0006654917378909886,-0.4292553603649139,0.4258018732070923,0.3516264137398816,8.78622055053711,-0.0018844910250813925,0.2941111169550751,-0.00272817793302238,-0.3660047084093094,0.3470107138156891,0.12045522943670837,9.730018615722656,-0.0022233189922907406,0.12197086340869742,0.0011346114333719015,-0.15831711888313293,0.13970918953418732,0.04175301001419577,10.61459732055664,-0.0004954369303143149,0.050839424008898106,-0.0002584857866168022,-0.0604156456887722,0.060154256224632295,0.005187806972296746,11.531373977661133,2.8627741066435183e-06,0.012678461845308069,6.440764991566539e-06,-0.014849784038960931,0.014849792234599592
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-188191-A-293.wav,Multiclass_Drone_Audio\unknown\4-188191-A-293.wav,al_emadi,4-188191-A-293,1.0216875,0.42691604096148,5.695827960968018,-6.166190410951758e-05,0.055075084128936955,-8.801517469692044e-05,-0.020896387845277784,0.019593882374465476,0.5111641792780689,6.578677177429199,9.526828985718628e-05,0.060264818910104614,3.3429843142585014e-06,-0.021048929542303082,0.02142049595713617,0.016744614527217743,7.3745503425598145,-8.846006360038526e-05,0.007729103538166294,-1.2116613561374834e-06,-0.003003163496032357,0.003689651610329747,0.03252121651692528,7.786524772644043,-0.00021569119637338305,0.007622396090866509,-6.779914656362962e-06,-0.0027702423743903625,0.0022501491941511634,0.012653948716308086,7.984249114990234,-7.700450953080466e-06,0.0033650471564776754,1.2675110383497667e-06,-0.0010703656240366398,0.001002283475827426
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_52-bebop_002_.wav,Multiclass_Drone_Audio\bebop_1\mixed_52-bebop_002_.wav,al_emadi,mixed_52-bebop_002,1.024,0.6637529149566745,8.754260063171387,0.0024551182562623413,0.17655798785195448,0.0006511915125884116,-0.2153577446937561,0.2176004409790039,0.05542396031679097,8.773530006408691,-0.00022681808732440985,0.05102354001860435,-0.0005600897129625082,-0.06168479025363922,0.05975310020148752,0.0713528336132097,9.928727149963379,-0.0002914360460613961,0.04102557781508552,0.0006969631649553776,-0.05291135013103485,0.051443361490964894,0.12323149327483246,10.947015762329102,-0.00011213543732516737,0.03816164760017259,0.00023427201085723937,-0.049567317217588426,0.04797598086297512,0.08623879783849238,11.903560638427734,-7.756536852427713e-05,0.022584671112841626,-0.00022023286146577448,-0.028717714361846447,0.028653510846197605
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\membo_1\Membo_1_043-membo_001_.wav,Multiclass_Drone_Audio\membo_1\Membo_1_043-membo_001_.wav,al_emadi,Membo_1_043-membo_001,1.024,0.3486526120164767,9.272256851196289,0.000339309040093438,0.061603866934435016,-0.005471860058605671,-0.07724015936255454,0.08540441021323203,0.07141159045244407,8.935429573059082,-0.00018168589611363583,0.02788002950905992,0.0004774252884089947,-0.034345348551869395,0.03573934063315391,0.12073213352177496,9.910402297973633,-0.0004564562473681794,0.02568590650607694,-0.00032735324930399656,-0.033687200397253036,0.03179409205913545,0.2164568396240944,10.79523754119873,-0.00015692465692621597,0.024346512807262577,-0.0005858413351234049,-0.030762924812734124,0.030545451678335674,0.2427468243852099,11.804993629455566,5.610034051674246e-07,0.018240375484797608,-0.0001339545997325331,-0.022779704071581364,0.022972469218075275
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\bebop_1\mixed_45-bebop_002_.wav,Multiclass_Drone_Audio\bebop_1\mixed_45-bebop_002_.wav,al_emadi,mixed_45-bebop_002,1.024,0.7678208829751315,8.484317779541016,-0.00019480229742092247,0.19305852005988863,0.0042932291980832815,-0.23026015013456344,0.21299876570701595,0.01700716119334159,8.968292236328125,9.667530177339782e-05,0.028732453110495482,4.861503839492798e-07,-0.03671014681458473,0.03742846027016639,0.0525161293517444,9.931264877319336,-0.00046809214662840937,0.0357768724316009,-0.0010207288432866335,-0.04640336185693741,0.04492940530180931,0.09377364164691336,10.904605865478516,-6.358866535245452e-05,0.03384082087189516,-0.00030209094984456897,-0.042450860142707825,0.043705499544739734,0.06888218483286913,11.881660461425781,-8.442787627652738e-05,0.02051860810821848,-0.00031294074142351747,-0.025898794643580914,0.026025261729955673
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\2-104952-A-164.wav,Multiclass_Drone_Audio\unknown\2-104952-A-164.wav,al_emadi,2-104952-A-164,0.95975,0.907616921602127,8.872422218322754,-0.0006627338755433737,0.10924895797596651,-0.00039664657379034907,-0.13339010626077652,0.1348613113164902,0.08000552371275145,8.703243255615234,0.00047102495819890163,0.03243307856629954,-0.000405784317990765,-0.0391185075044632,0.04033774808049205,0.009203402356752278,9.75959587097168,-4.251364413483917e-05,0.007797198192504747,-0.0001685875467956066,-0.009798142872750758,0.009804963506758217,0.0025505711409937785,10.85995864868164,-8.601767016531292e-06,0.002905897690882777,-4.509041900746524e-05,-0.003669522516429424,0.0037469905801117416,0.0006235811873754736,11.820083618164062,-1.2259506326904266e-07,0.0010165319533025187,-8.179893484339118e-06,-0.0012807474238798022,0.0012913874117657543
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\5-194930-A-10.wav,Multiclass_Drone_Audio\unknown\5-194930-A-10.wav,al_emadi,5-194930-A-10,1.0216875,0.02303837074539875,6.361410617828369,-0.0022669992665364635,0.06151794760288697,-0.0008195237023755908,-0.006005788408219814,0.006037060217931868,0.15896803471123494,6.504114151000977,0.005039599141679715,0.16162723001724436,2.224812033091439e-05,-0.00241121060680598,0.019477889128029387,0.7808699256386764,7.452640533447266,0.00016631347389433262,0.2539777429340691,2.8226168069522828e-08,-0.02143315225839615,0.0017917407676577568,0.035668076814681475,8.491316795349121,-2.4311547927626126e-06,0.038424499006809075,1.000444171950221e-11,-0.0012428343761712232,0.0007512765121646235,0.0014555920900084039,9.221963882446289,3.545400127675176e-06,0.005491430036206985,5.002220859751105e-12,-0.0003076920955209059,0.00031351005891337995
F:\Seminario\Seminario-Clustering\datasets\davi\Al Emadi (2019)\Multiclass_Drone_Audio\unknown\4-172732-A-364.wav,Multiclass_Drone_Audio\unknown\4-172732-A-364.wav,al_emadi,4-172732-A-364,0.95975,0.43968566399504194,9.203380584716797,0.0012292334387051943,0.559653810980917,-0.020945027470588684,-0.7401910126209259,0.7643503248691563,0.1944008057208136,8.903448104858398,-0.012974065857408337,0.3719069276254373,0.0016815988346934319,-0.5106658399105072,0.4530494660139084,0.17538236243636915,9.862199783325195,0.00566517674235108,0.2504540475894915,0.0015668980777263641,-0.3120573461055754,0.3281511068344116,0.14934894905382531,10.882400512695312,6.651843538306779e-05,0.1636590042361081,-0.0025069485418498516,-0.2137048363685608,0.21318939626216887,0.04118221879394997,11.858617782592773,-0.0003526081460940894,0.06079914056736251,0.0007434329017996788,-0.07742761820554733,0.07644995898008349
